,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,id,track_name,size_bytes,currency,price,rating_count_tot,rating_count_ver,user_rating,user_rating_ver,cont_rating,prime_genre
243,243,5621,4294,972627326,Flick Field Goal 17,98314240,0,0.0,968,106,4.5,4.5,4+,5
244,244,4800,1122,467067151,"百度糯米-电影,美食团购",127980544,0,0.0,383,0,4.5,0.0,17+,13
245,245,1871,5474,1038866266,Sky Chasers,96497664,0,0.0,1074,76,4.5,4.5,4+,5
246,246,2453,4185,965748314,Pinata Hunter 3,38805504,0,0.0,199,199,4.0,4.0,9+,5
247,247,6232,23,285994151,:) Sudoku +,6169600,0,2.99,11447,781,5.0,5.0,4+,5
248,248,5780,2928,821399915,"单机三国志-不抽卡无体力,战个痛快",134600704,0,0.99,15,0,4.5,0.0,9+,5
249,249,866,6205,1061572339,Tooth Fairy Princess - Magical Adventure,115398656,0,0.0,260,10,4.0,4.0,4+,5
250,250,1673,1959,583446403,Garmin Connect™ Mobile,285233152,0,0.0,8341,156,3.0,4.5,4+,6
251,251,5886,5663,1045605097,Interact Contacts - Do more with your Contacts!,26803200,0,1.99,83,17,4.0,5.0,4+,22
252,252,2607,2102,603529731,Sprinkle Islands,48369664,0,1.99,2972,1160,4.5,4.0,4+,5
253,253,6755,1433,510173686,Inspiration Maps VPP,174490624,0,9.99,112,8,4.0,3.0,4+,20
254,254,9,7468,1087422283,Akuarella,99978240,0,1.99,7,7,5.0,5.0,17+,11
255,255,5816,4100,959954514,Progress to 100,98574336,0,0.99,3746,793,4.5,5.0,4+,5
256,256,1347,5537,1040713617,愛しのショコラティエ いけめん恋愛ゲーム・乙女げーむ女性向け人気,170562560,0,0.0,0,0,0.0,0.0,17+,5
257,257,1221,1480,518158653,FreePrints – Photos Delivered,112790528,0,0.0,26060,0,5.0,0.0,4+,11
258,258,1736,8367,1107282504,NeoWars,138093568,0,0.0,267,68,4.0,4.5,9+,5
259,259,1304,5012,1018236462,boohoo.com,14284800,0,0.0,655,9,4.5,2.0,4+,3
260,260,5511,10117,1148931050,"Super Fashion Show - Girls Makeup, Dressup Games",97480704,0,0.0,125,125,4.5,4.5,4+,5
261,261,6955,1791,561632513,Peatix -Discover events & communities in your city,84125696,0,0.0,10,0,3.0,0.0,4+,18
262,262,793,3599,920482331,Fun Run 2 - Multiplayer Race,126603264,0,0.0,31981,276,4.5,4.5,9+,5
263,263,2404,910,434832826,Viator Tours & Activities,79013888,0,0.0,1839,174,4.5,4.0,12+,8
264,264,6515,570,387893495,Virtual Regatta Offshore,123541504,0,0.0,209,1,3.5,5.0,4+,5
265,265,3553,4786,1002381557,"S, - Puzzle Game With Create Level Feature",28254208,0,0.0,0,0,0.0,0.0,4+,5
266,266,4543,8728,1115128108,RedStory - Little Red Riding Hood,251451392,0,0.0,185,63,3.5,4.0,4+,5
267,267,2892,2482,686910560,UC浏览器HD,59791360,0,0.0,78,2,4.0,5.0,17+,14
268,268,261,3232,885661130,Paradise Bay,322693120,0,0.0,20383,404,4.0,4.5,4+,5
269,269,6519,3076,858226685,Disney Karaoke: Frozen,103239680,0,6.99,313,80,3.5,3.0,4+,16
270,270,393,8761,1116027365,Mystic Messenger,405535744,0,0.0,6754,70,4.5,4.5,12+,5
271,271,3540,9057,1122367296,[GP]パチスロ ヱヴァンゲリヲン〜決意の刻〜(パチスロゲーム),1239953408,0,0.0,0,0,0.0,0.0,12+,5
272,272,5318,6692,1071366753,Glory of Generals 2,111140864,0,0.0,122,20,3.5,3.5,9+,5
273,273,2062,2505,691617940,Nowait Guest,86040576,0,0.0,1625,113,3.0,3.0,4+,12
274,274,1445,3732,933227208,"Don't Die, Mr. Robot!",57417728,0,0.99,7,7,4.5,4.5,4+,5
275,275,5365,3575,918396645,After School - Funny Anonymous School News,148799488,0,0.0,18482,1,4.0,5.0,17+,17
276,276,3122,10468,1163675628,仙侠剑客—大型3D精品ARPG动作神作,179085312,0,0.0,0,0,0.0,0.0,9+,5
277,277,4325,2564,708600202,WordBrain,110595072,0,0.0,391401,82,4.5,4.5,4+,5
278,278,628,11087,1187779532,Bret Michaels Emojis + Lyric Keyboard,111322112,0,1.99,15,0,4.5,0.0,9+,14
279,279,6813,10928,1179959829,オービスガイド - 新型オービス&ネズミ捕り&検問,65525760,0,1.99,0,0,0.0,0.0,4+,21
280,280,442,5552,1041370707,格斗学院-社团争霸圣装崛起，热血高校一触即发,537575424,0,0.0,62,6,4.5,5.0,12+,5
281,281,1135,5319,1033049320,出会い応援チャットアプリLIKE YOU,10225664,0,0.0,0,0,0.0,0.0,17+,17
282,282,1091,3374,899709775,Elephant Simulator,97153024,0,0.99,181,181,4.5,4.5,9+,5
283,283,315,1557,529096824,Lep's World 2 Plus - super best platformer games,66832384,0,0.99,8404,79,4.5,4.5,4+,5
284,284,2851,8911,1118918368,Talented Pets Show,82972672,0,0.0,108,108,4.0,4.0,4+,5
285,285,2377,3998,952715194,King of Thieves,183342080,0,0.0,20911,142,4.5,4.5,9+,5
286,286,4654,104,304878510,Skype for iPhone,133238784,0,0.0,373519,127,3.5,4.0,4+,17
287,287,5559,7608,1090653945,Messenger for WhatsApp - Pro App,709632,0,1.99,6,3,2.5,3.0,4+,1
288,288,171,5238,1029273159,Anki OVERDRIVE,341238784,0,0.0,981,23,4.5,4.5,9+,18
289,289,6366,3874,945177811,Hyena Simulator,156360704,0,0.99,327,327,4.5,4.5,9+,5
290,290,6637,9851,1141018731,Baby Skins and Aphmau Skins and Boy Skins and Girl Skins For Minecraft PE,19434496,0,0.0,610,359,4.5,4.5,4+,13
291,291,6737,2643,731041554,Sago Mini Ocean Swimmer,189380608,0,2.99,690,16,4.5,4.5,4+,20
292,292,1902,3288,891450541,PAW Patrol Rescue Run HD,452648960,0,6.99,491,23,3.0,2.5,4+,20
293,293,6145,2313,650684932,OBD Fusion - OBD2 vehicle scan tool & diagnostics,78813184,0,9.99,521,35,4.0,4.5,4+,8
294,294,3151,9991,1144983743,Putty 3D,19080192,0,4.99,77,32,4.5,5.0,4+,18
295,295,7061,4644,993570169,Swaggy Ninja,31567872,0,0.0,1210,119,4.5,4.0,4+,5
296,296,5932,613,392538848,ToonCamera,29494272,0,1.99,1037,95,4.5,4.5,4+,11
297,297,4673,7033,1078203264,Pocket Rush,386605056,0,0.0,85,4,4.0,4.0,12+,5
298,298,3842,8004,1098834577,Todrick,18373632,0,0.99,1,1,5.0,5.0,12+,17
299,299,4449,1797,562989701,Vector for iPhone,137792512,0,0.99,4432,61,4.5,4.5,9+,5
300,300,4427,2911,815181808,Godus,167555072,0,0.0,81311,709,4.5,4.5,4+,5
301,301,2990,311,343555245,DB Navigator,84791296,0,0.0,512,6,3.5,5.0,4+,8
302,302,4775,1649,542568747,征戦エクスカリバー,89853952,0,0.0,8,0,3.5,0.0,9+,5
303,303,2504,4705,997811381,Doc McStuffins Pet Vet,609991680,0,1.99,70,10,3.0,3.0,4+,18
304,304,1703,1891,575154654,Pou,40968192,0,0.0,3783,804,4.5,4.0,4+,5
305,305,2593,3984,951937596,Microsoft Outlook - email and calendar,185139200,0,0.0,32807,178,3.5,4.5,4+,22
306,306,4793,6087,1058959277,UberEATS: Uber for Food Delivery,75443200,0,0.0,17865,243,4.0,4.0,4+,12
307,307,485,7053,1078599766,Simulator Hoverboard,66310144,0,0.0,2198,41,2.0,1.5,4+,5
308,308,3125,10072,1147863312,Clashy Colors,20506624,0,0.0,854,850,5.0,5.0,4+,5
309,309,4007,8288,1105426659,Joan Mad Run,58632192,0,0.0,605,58,4.5,4.5,12+,5
310,310,682,8701,1114718412,3D Dubai Parking Simulator Drive Real Extreme Super Sports Car,306912256,0,0.0,166,166,4.5,4.5,4+,5
311,311,2178,3621,923138396,flick（フリック）- みんなの顔文字キーボードから名前が変わりました,75055104,0,0.0,8,1,5.0,5.0,4+,14
312,312,6079,3700,931201696,ProTube for YouTube,28517376,0,3.99,1082,63,3.5,3.5,17+,18
313,313,4305,6941,1076700027,Stirfry Stunts – We Bare Bears Cooking Game Starring Chef Ice Bear,366301184,0,0.0,525,234,4.0,4.0,4+,5
314,314,1203,8756,1115981170,好きになったら負け。　完全無料！女性向けイケメン恋愛ゲーム,37828608,0,0.0,1,1,1.0,1.0,9+,5
315,315,1094,7638,1091186897,Horror Story 2016　こわい話,29597696,0,0.0,0,0,0.0,0.0,12+,15
316,316,724,2993,838500730,Family Guy: The Quest for Stuff,131257344,0,0.0,104060,269,4.5,4.0,17+,5
317,317,4578,2967,830544402,Leo's Fortune,96093184,0,4.99,6776,346,4.5,4.5,9+,5
318,318,5478,440,367003839,Hotels & Vacation Rentals by Booking.com,105609216,0,0.0,31261,374,4.5,4.5,4+,8
319,319,3096,4169,964748094,My Water Balance: Daily Drink Tracker & Reminder,91650048,0,0.0,1601,502,4.5,4.5,4+,6
320,320,662,10007,1145602670,Masky,156213248,0,0.0,69,25,4.5,4.0,4+,5
321,321,3058,2813,785638228,Mixgram - Picture Collage Maker - Pic Photo Editor,90218496,0,0.0,54282,1440,4.5,4.5,4+,11
322,322,3730,693,403858572,Fruit Ninja®,163801088,0,0.0,327025,82,4.5,4.0,4+,5
323,323,6227,3372,899593829,Eagle Simulator,84611072,0,0.99,1170,1170,4.0,4.0,9+,5
324,324,1635,9335,1128981090,Escape from many tutoring school of test.,106914816,0,0.0,1,1,4.0,4.0,4+,5
325,325,940,10036,1146713881,パチスロ ガールズ＆パンツァー,3975609344,0,9.99,0,0,0.0,0.0,12+,5
326,326,2506,1869,571640421,Slender Rising,228978688,0,2.99,5214,76,4.5,4.5,12+,5
327,327,2624,1070,459023164,唯品会 HD 全球精选，正品特卖,106416128,0,0.0,68,0,4.0,0.0,17+,3
328,328,3513,3582,919010633,Cartoon Wars 3,123680768,0,0.0,979,27,4.0,4.5,12+,5
329,329,7022,4224,968591710,ACDSee Pro,105525248,0,6.99,130,7,4.5,4.0,4+,11
330,330,4843,4137,962566898,Evil Minds: Dirty Charades!,123353088,0,0.99,380,12,4.5,5.0,17+,5
331,331,6428,897,433156786,Qzone HD,30027776,0,0.0,458,26,3.5,3.0,4+,17
332,332,4168,9445,1131935122,脳トレ爽快パズル 激ムズ！和のひとふで書き Line,36271104,0,0.0,0,0,0.0,0.0,4+,5
333,333,5692,9386,1130498044,Apple Support,110385152,0,0.0,388,3,4.0,3.0,4+,14
334,334,4048,1086,462125072,广东移动手机营业厅-话费流量一手掌握，专属优惠定期发放,30503936,0,0.0,33,0,3.5,0.0,17+,14
335,335,3065,106,305557780,iSwap Faces,27069440,0,1.99,2302,3,3.5,5.0,4+,11
336,336,4397,10381,1160086118,"Emojil - original emoji stamp, decoration camera",47948800,0,0.0,0,0,0.0,0.0,4+,11
337,337,555,5578,1042299727,Batman Unlimited: Gotham City’s Most Wanted,444225536,0,3.99,15,0,3.5,0.0,4+,15
338,338,2597,5007,1018002876,Space Grunts,61841408,0,3.99,58,3,4.0,4.0,12+,5
339,339,4648,4885,1010794981,GIPHY KEYS. The GIF Keyboard,51138560,0,0.0,138,14,3.5,2.5,12+,14
340,340,1659,3476,909911026,Maps Pro For Minecraft PE,7331840,0,2.99,768,696,2.5,2.5,4+,5
341,341,2544,5052,1020327340,DragonSoul RPG,212710400,0,0.0,7681,15,4.5,3.0,9+,5
342,342,7012,7573,1089516052,洋葱圈—正经人的不正经聊天工具,101316608,0,0.0,0,0,0.0,0.0,12+,17
343,343,5264,2007,588682669,Alpaca World HD+,229460992,0,0.0,1191,572,4.5,4.5,4+,5
344,344,6728,5233,1028984371,Angry Birds Action!,1504883712,0,0.0,1863,462,4.0,4.5,4+,5
345,345,4445,2371,660687537,SAMURAI SHODOWN II,69730304,0,2.99,195,79,3.5,3.5,12+,5
346,346,6058,5666,1045901853,Geometry Dash Meltdown,55445504,0,0.0,117470,117470,4.5,4.5,4+,5
347,347,3854,8620,1113223808,Rival Stars College Football,271124480,0,0.0,1132,51,4.0,4.5,4+,5
348,348,863,1235,479889140,DreamZ - Lucid Dreaming. Control your dreams!,46876672,0,3.99,242,5,4.0,3.0,4+,5
349,349,1201,10256,1155034875,Civil War: 1865,209495040,0,1.99,14,7,4.0,4.5,12+,5
350,350,263,5937,1054355818,WhenToPost: Best Time to Post Photos for Instagram,14897152,0,0.0,158,5,3.0,2.0,4+,17
351,351,6139,9959,1144018570,Water Bottle Flip Challenge,21496832,0,0.0,868,269,4.0,4.0,4+,5
352,352,5551,2567,710380093,QQ International,103233536,0,0.0,274,0,2.0,0.0,4+,17
353,353,384,254,334264405,iOvilus,9946112,0,1.99,381,6,3.0,2.0,12+,18
354,354,4233,2297,648019675,D&D Lords of Waterdeep,563081216,0,6.99,1772,545,4.5,4.5,9+,5
355,355,5381,9819,1140087281,意味が分かると怖い話-この意味怖を謎解きできるか…【謎解き意味怖】,46019584,0,0.0,0,0,0.0,0.0,12+,15
356,356,1541,9380,1130297669,The Higher Lower Game,76716032,0,0.0,924,20,4.5,4.0,12+,5
357,357,3637,6854,1074403804,Real Bouncy Basketball,59183104,0,0.0,455,429,4.0,4.0,4+,5
358,358,993,1136,468996152,OfferUp - Buy. Sell. Simple.,73138176,0,0.0,57348,1213,4.5,4.5,4+,3
359,359,3988,4242,969488951,UNKILLED: MULTIPLAYER ZOMBIE SURVIVAL SHOOTER GAME,790288384,0,0.0,3634,14,4.0,4.0,17+,5
360,360,3054,6360,1065222241,誰ガ為ノ世界~悲しみと始まりのユグドラシル~,380809216,0,0.0,0,0,0.0,0.0,12+,5
361,361,91,1259,482365195,Kinectimals,185228498,0,2.99,1336,615,4.0,4.0,4+,5
362,362,1338,1232,479536744,Bejeweled Classic,99593216,0,0.0,183259,804,4.5,4.0,4+,5
363,363,3115,6067,1058304462,モンスト覇者の塔マルチ掲示板 for モンスターストライク,18616320,0,0.0,0,0,0.0,0.0,17+,5
364,364,3833,3455,908519492,Swift Playgrounds,254489600,0,0.0,578,59,4.0,3.5,4+,20
365,365,1555,331,347803339,CamCard - Business card scanner & reader,174839808,0,0.99,2923,300,4.5,4.5,4+,1
366,366,2742,7211,1081839485,彼女の涙が僕を人間にした,69035008,0,0.0,0,0,0.0,0.0,12+,5
367,367,2633,108,306169895,Tozzle - Toddler's favorite puzzle,168192000,0,2.99,2562,10,4.0,4.5,4+,5
368,368,7189,6731,1072090698,Jump Buddies,248603648,0,0.0,378,8,4.5,5.0,4+,5
369,369,4649,2840,794507331,Crazy Taxi™ City Rush,237275136,0,0.0,22877,993,4.5,4.5,4+,5
370,370,2555,10000,1145442827,Bus Simulator PRO 2017,546985984,0,3.99,78,64,3.5,3.5,4+,5
371,371,5864,623,393670998,欧路英语词典 Eudic 增强版,152671232,0,2.99,206,2,4.0,3.5,17+,7
372,372,3306,9884,1141834022,頭の回転をはやくする！脳トレ！Blackhole,53537792,0,0.0,0,0,0.0,0.0,4+,5
373,373,3990,1895,575658129,Injustice: Gods Among Us,1829599232,0,0.0,612532,410,4.5,4.5,12+,5
374,374,118,9537,1133510322,Fiete Sports,208609280,0,0.0,86,0,3.0,0.0,4+,5
375,375,944,9207,1125478670,Nerve - Do You Dare?,173320192,0,0.0,219,88,2.0,2.5,12+,18
376,376,3970,8195,1103314372,脱出ゲーム 古城からの脱出,131070976,0,0.0,1,1,4.0,4.0,12+,5
377,377,1462,7787,1094030987,NFL Draft - Fan Mobile Pass,62576640,0,0.0,32,9,2.0,1.5,4+,9
378,378,314,4886,1010801515,Ultimate Shark Simulator,143093760,0,0.99,256,225,4.0,4.0,9+,5
379,379,5100,3363,898968647,Call of Duty®: Heroes,210842624,0,0.0,179416,839,4.5,4.5,12+,5
380,380,3256,1545,527219710,Sworkit - Custom Workouts for Exercise & Fitness,143166464,0,0.0,16819,348,5.0,5.0,4+,6
381,381,6191,9392,1130638492,Trump Bounce,68929536,0,0.0,105,105,4.0,4.0,4+,5
382,382,2175,2934,823443083,Skiplagged — Actually Cheap Flights & Hotels,106739712,0,0.0,1851,11,4.5,4.5,4+,8
383,383,2912,8266,1104945393,"Miss Hollywood: Lights, Camera, Fashion! - Pet Fun",598120448,0,0.0,1283,171,4.5,4.5,4+,18
384,384,6842,322,346453382,Glow Hockey 2 FREE,34056767,0,0.0,186653,226,3.5,3.5,4+,5
385,385,4882,2717,753237901,スタバで呪文,43293696,0,0.0,0,0,0.0,0.0,4+,12
386,386,2018,4768,1001473964,Picolo drinking game,35566592,0,0.0,227,6,5.0,5.0,17+,18
387,387,3616,7512,1088211144,Buddyman Run － keep running!,278796288,0,0.0,762,94,4.5,4.5,9+,5
388,388,5906,1469,517260318,Bejeweled Classic HD,151254016,0,0.0,70926,927,4.5,4.5,4+,5
389,389,3625,3522,914136002,Sleep Attack TD,672624640,0,2.99,45,5,4.0,5.0,4+,5
390,390,6649,5870,1052623015,诸神战纪IV:战神崛起,92015616,0,0.99,42,5,5.0,5.0,12+,5
391,391,428,5164,1024953838,Dictator 2: Evolution,239798272,0,1.99,67,4,4.0,3.5,12+,5
392,392,3240,6179,1060986698,Simulator Run Real Hologram,60719104,0,0.0,903,64,1.5,2.0,12+,5
393,393,3849,5677,1046505126,Lane Racer,135446528,0,0.0,67,15,3.5,3.5,4+,5
394,394,7117,1123,467329677,Mathway - Math Problem Solver,94260224,0,0.0,1854,28,3.5,3.5,4+,20
395,395,4340,2794,778378115,Naughty Kitties,221608960,0,0.0,4162,207,4.5,4.5,4+,5
396,396,1972,3692,930441707,"Bumble – Find a Date, Meet Friends & Network",91858944,0,0.0,10109,66,3.5,4.0,17+,13
397,397,2786,6211,1061703886,Stay in the Line - Free,18297856,0,0.0,705,132,4.0,4.0,4+,5
398,398,4661,10716,1173383977,修仙侠侣-正统中国风仙侠新作,150490112,0,0.0,0,0,0.0,0.0,9+,5
399,399,4472,4684,996855098,Money Multiplier,40488960,0,0.0,1,1,4.0,4.0,4+,5
400,400,340,943,439873467,Magic Jigsaw Puzzles,235259904,0,0.0,187666,1263,4.5,4.5,4+,5
401,401,1488,7396,1086391724,Wonder Keyboard: Sound Smart & Funny with AI,71102464,0,0.0,375,18,4.5,5.0,9+,14
402,402,94,9074,1122904897,ShadeMoji by The Shade Room,81028096,0,0.99,108,108,4.5,4.5,12+,18
403,403,4658,159,314506629,SmartGo Player,22159360,0,2.99,533,27,4.0,4.0,4+,5
404,404,985,5351,1034201612,Finger Hero: Avoid Obstacles,150419456,0,0.0,870,8,4.5,4.5,12+,5
405,405,4962,194,322439990,MyRadar NOAA Weather Radar Forecast,127284224,0,0.0,150158,3392,4.5,5.0,4+,0
406,406,3789,4762,1001247878,The Earth by Tinybop,491725824,0,2.99,173,9,4.0,3.5,4+,20
407,407,84,3639,924443754,DaWanda - The marketplace for unique products,51405824,0,0.0,0,0,0.0,0.0,4+,3
408,408,6697,3303,892521917,Solitaire TriPeaks: Classic Card Game,149481472,0,0.0,32215,442,4.5,4.5,4+,5
409,409,5026,6109,1059336909,Bus Simulator PRO 2016,230572032,0,2.99,67,67,2.0,2.0,4+,5
410,410,2483,2738,765224318,7 Minute Workout Challenge HD for iPad,116260864,0,2.99,258,219,4.5,4.5,4+,6
411,411,3630,197,323229106,"Waze - GPS Navigation, Maps & Real-time Traffic",94139392,0,0.0,345046,3040,4.5,4.5,4+,21
412,412,2522,5716,1047763490,FreeSpeech - Build Language and Learn Grammar,197273600,0,9.99,15,1,4.0,5.0,4+,20
413,413,4320,5696,1047246341,Candy Crush Jelly Saga,196369408,0,0.0,32395,469,4.0,4.5,4+,5
414,414,4522,4126,961932335,Analog Tokyo,18935808,0,0.99,19,13,4.0,4.0,4+,11
415,415,3836,1790,561625752,T-Mobile,65560576,0,0.0,19977,828,4.0,4.5,4+,22
416,416,7078,2754,768592901,Hide N Seek : Mini Multiplayer Game,185019392,0,0.0,10358,293,4.0,4.0,12+,5
417,417,892,9267,1127240851,爆笑アプリ！人気無料ゲーム kimazui gacha,95218688,0,0.0,0,0,0.0,0.0,12+,5
418,418,5254,3907,947644950,Amazon Prime Now,48007168,0,0.0,895,1,3.0,1.0,4+,3
419,419,2430,1747,554941343,Earn to Die HD,49803264,0,2.99,2028,489,4.5,5.0,12+,5
420,420,408,4255,970417047,The Walking Dead: No Man's Land,574139392,0,0.0,21016,1124,4.5,4.5,17+,5
421,421,1023,1045,454988262,Programme TV Télé Loisirs,81083392,0,0.0,23,0,3.5,0.0,12+,18
422,422,4213,4919,1011983738,Precision Ukulele Tuner - with Chords & Metronome,49049600,0,1.99,105,52,4.5,5.0,4+,16
423,423,44,4749,1000590510,闇金クリッカー,41996288,0,0.0,0,0,0.0,0.0,4+,5
424,424,1301,1273,483353496,Tap the Frog,95601664,0,1.99,4802,5,5.0,5.0,4+,5
425,425,3363,6076,1058747457,Chinese Recipes - Asian cuisine,148336640,0,0.0,32,2,4.0,4.5,4+,20
426,426,3743,9261,1127108818,EA SPORTS™ FIFA 17 Companion,41966592,0,0.0,1137,492,4.0,4.0,4+,5
427,427,3017,1103,463630399,PINK Nation,86456320,0,0.0,49816,413,4.5,4.5,12+,13
428,428,2663,1377,500108743,仙劍奇俠傳5 - 劍傲丹楓,258815519,0,2.99,646,369,4.0,4.5,4+,5
429,429,6827,7712,1092653320,Vice Lipstick,142598144,0,0.0,31,3,3.5,2.5,12+,13
430,430,3536,6321,1064016503,MangaZERO - comic reader,99365888,0,0.0,9,3,4.5,3.5,17+,15
431,431,7156,5014,1018355599,Tweetbot 4 for Twitter,12481536,0,9.99,2213,58,4.0,3.5,17+,17
432,432,6497,884,431946152,ROBLOX,115178496,0,0.0,183621,300,4.5,4.5,12+,5
433,433,437,5290,1031867079,Forest Heroes Story,71539712,0,0.0,38,15,4.5,4.0,4+,5
434,434,5587,8469,1109674878,放置江湖: 大侠的成长之路（高自由度的武侠体验）,89223168,0,0.99,10,2,2.0,5.0,4+,5
435,435,1406,4988,1016810652,Gigglebug's Face Race,191375360,0,2.99,44,7,3.5,3.5,4+,20
436,436,5399,2996,839210443,Sunken Secrets,180488192,0,0.0,10849,273,4.5,4.0,4+,5
437,437,5812,10571,1168399577,Sonia Tlev,50384896,0,0.0,0,0,0.0,0.0,4+,6
438,438,2549,7265,1083367051,Les Anges,58943488,0,0.0,0,0,0.0,0.0,17+,18
439,439,3217,6710,1071712425,中高英文法を10時間で！マジグラ,49196032,0,0.99,1,1,5.0,5.0,4+,20
440,440,291,8590,1112701216,VEHICLES & WEAPONS MODS for Minecraft PC Edition - Pocket Guide,12445696,0,1.99,159,159,4.0,4.0,4+,18
441,441,1898,5196,1027279455,Gather - In real life,78394368,0,0.0,813,48,2.5,3.5,4+,13
442,442,4257,10416,1161267000,Beams.,100624384,0,0.99,25,25,4.5,4.5,4+,5
443,443,6865,3173,876514856,Osmo Words,232315904,0,0.0,121,0,4.0,0.0,4+,5
444,444,6639,1937,581585669,Elmo Loves 123s,520400896,0,4.99,95,21,3.5,3.5,4+,5
445,445,879,6433,1066322956,Doo - Get Things Done,16439296,0,3.99,110,3,4.0,5.0,4+,22
446,446,1015,2592,719320397,Dominos Pro,54100992,0,1.99,1072,37,4.5,4.0,4+,5
447,447,5093,8790,1116549578,不思議雑貨店ローズ ～ほのぼの再建記～,105900032,0,0.0,1,1,5.0,5.0,4+,5
448,448,1592,1648,542511686,NBC Sports,129395712,0,0.0,47172,28,2.5,2.5,4+,9
449,449,6483,6305,1063781546,Epic Orchestra,54722560,0,0.0,103,103,4.5,4.5,4+,5
450,450,4971,791,416023011,My Verizon,150791168,0,0.0,126948,107245,4.5,4.5,4+,14
451,451,4456,1336,493619333,MLB.com At Bat,91044864,0,0.0,21830,247,3.5,4.5,4+,9
452,452,5305,4430,981035758,Neon Chrome,206268416,0,9.99,439,121,5.0,5.0,12+,5
453,453,4454,4264,971233157,Asphalt Xtreme: Offroad Rally Racing,1165103104,0,0.0,3960,90,4.0,4.0,12+,5
454,454,6462,1902,576649830,"InstaSize: Photo Editor, Picture Effects & Collage",99624960,0,0.0,15605,1288,4.0,4.5,4+,11
455,455,4207,1541,526819635,JaxReady,8352768,0,0.0,22,4,3.5,1.5,17+,0
456,456,2816,5720,1047844240,魔女の泉,242224128,0,2.99,0,0,0.0,0.0,9+,5
457,457,6670,5375,1035161188,What's My Mutt?,53959680,0,0.99,178,4,4.0,3.0,4+,13
458,458,231,5723,1048026594,MaxCurve - Photo editor for pro photography,40071168,0,3.99,375,60,4.5,5.0,4+,11
459,459,5945,2844,794859457,Mimitos Virtual cat with minigames,59750400,0,0.0,8899,146,4.5,4.5,12+,5
460,460,5472,2827,791341471,Card Wars - Adventure Time Card Game,1256266752,0,3.99,13245,1095,3.5,4.0,9+,5
461,461,4142,4868,1009257820,FreeVRPlayer,7944192,0,0.0,134,37,2.5,3.0,4+,11
462,462,1850,3214,882931712,XtraMath,74678272,0,4.99,482,37,3.0,3.0,4+,20
463,463,175,6024,1057403847,Hammer Time!,190286848,0,0.0,839,126,4.0,4.0,4+,5
464,464,2133,6054,1057961675,MMX Hill Dash — Off-Road Racing,202866688,0,0.0,11123,202,4.5,4.5,4+,5
465,465,3603,7604,1090577736,Riptide GP: Renegade,107640832,0,2.99,412,109,4.5,4.5,9+,5
466,466,1885,9622,1135518748,Suрer Toss The Turtle,564712448,0,0.0,1339,52,5.0,4.0,12+,5
467,467,1042,2124,609405853,Dr. Panda Supermarket,138589184,0,2.99,342,24,4.0,4.5,4+,20
468,468,177,5185,1026720146,女の子の憧れが全てつまったTOKYOリアルコーデアプリ - TOPLOG,81313792,0,0.0,0,0,0.0,0.0,17+,13
469,469,4393,6899,1075979610,CATTCH,396023808,0,1.99,40,40,4.5,4.5,4+,5
470,470,3032,7112,1079974548,Busy Water,98591744,0,3.99,13,6,3.5,3.0,4+,20
471,471,2366,7523,1088568893,Masks - MSQRD Edition,13214720,0,0.99,0,0,0.0,0.0,9+,11
472,472,741,1102,463431091,Railway Route Search,46950400,0,0.0,5,0,3.0,0.0,4+,21
473,473,2706,2135,610955645,Frozen: Storybook Deluxe - Now with Frozen Fever!,1223352320,0,4.99,903,12,3.5,4.0,4+,18
474,474,2321,7404,1086519782,ST channel ［エスティーチャンネル］- 雑誌『セブンティーン』公式アプリ,73465856,0,0.0,0,0,0.0,0.0,4+,19
475,475,1763,2018,590250573,Little Inferno HD,121733120,0,4.99,2145,189,4.5,4.5,12+,5
